CLLI;País;CNPJ;Razão Social;Tipo;SubTipo;Modalidade;CON/DEV;Filial;Endereço;Cidade;Estado;Depto.;C. Contábil;Fornecedor;SAP;CNPJ Fornecedor;Conta/UC;Medidor;Taxa USD;Fator;Pagamento;Grupo;ICMS;PIS/PASEP;COFINS;Dia da Leitura;Disponível;Nota Fiscal;Mês;Ano;Vencimento;Enviada;  Valor Local  ;Bandeira;Dias Medidos;    Leitura Anterior    ;    Leitura Atual    ;      KWH      ;Per. Inicial Consulta;Per. Final Consulta; Contratado Demanda HTF  (KW) ; Contrado Demanda HTP  (KW) ; Consumido Demanda HFP ($) ; Consumido Demanda HTP ($) ; Quantidade Demanda HFP (KW) ; Quantidade Demanda HP (KW) ; Outros Encargos ($) ; Quantidade encargos KWH ; Multas/Penalidades $ ; Impostos $ ; Descontos $ ;Media Kw;Valor USD;USD/Kw;USD/Kwh;Projeção de Imposto;USD s/ Imposto;USD/Kw S/ Imp.
L1201387;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;DIADEMA;R CASTRO ALVES 78 LJ 2  CEP: 09911-430 - DIADEMA/SP;DIADEMA;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 72989360;5927892;5,27;;;B1 - RESIDENCIAL;18%;0%;2%;15;16;267607423;11;2020;30/11/2020;30/11/2020; 560,38 ;VERDE;30; 745,200 ; 517,000 ; 517,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
L1201387;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;DIADEMA;R CASTRO ALVES 78 LJ 2  CEP: 09911-430 - DIADEMA/SP;DIADEMA;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 72989360;5927892;5,27;;;B1 - RESIDENCIAL;18%;0%;2%;15;16;258905513;10;2020;30/10/2020;; 416,58 ;VERDE;30; 544,000 ; 544,000 ; 544,000 ;14/09/2020;15/10/2020;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;295325753;3;2021;18/03/2021;; 1.192,09 ;Amarela;29; 1.605,000 ; 1.605,000 ; 1.605,000 ;02/02/2021;03/03/2021;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;287295188;2;2021;02/02/2021;18/02/2021; 1.123,75 ;Amarela;28;  -    ;  -    ; 1.542,000 ;05/01/2021;02/02/2021;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;279269803;1;2021;18/01/2021;; 1.206,34 ;VERMELHA/ AMARELA;32; 64.884,000 ;  -  ; 1.481,000 ;04/12/2020;05/01/2021;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;271286210;12;2020;04/12/2020;18/12/2020; 1.719,27 ;VERMELHA;30; 62.725,000 ; 64.884,000 ; 2.159,000 ;04/11/2020;04/12/2020;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;263252421;11;2020;18/11/2020;18/11/2020; 1.824,62 ;VERDE;30; 2.349,000 ; 62.725,000 ; 62.725,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
L1201388;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SANTO ANDRÉ;R AROEIRAS DAS 16 CEP: 09090-000 - SANTO ANDRE/SP;SANTO ANDRE;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 32256205;656295;5,27;;;B3 - COMERCIAL;18%;0%;2%;2;2;255333982;10;2020;19/10/2020;; 1.507,05 ;VERDE;30; 1.857,000 ; 60.376,000 ; 60.376,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;296098128;3;2021;22/03/2021;; 1.184,01 ;Amarela;29; 1.644,000 ; 1.644,000 ; 1.644,000 ;04/02/2021;05/03/2021;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;288104438;2;2021;04/02/2021;22/02/2021; 1.413,64 ;Amarela;28; 81.491,000 ; 83.503,000 ; 2.012,000 ;07/01/2021;04/02/2021;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;280050601;1;2021;22/01/2021;; 1.424,87 ;VERMELHA/ AMARELA;30; 79.585,000 ; 81.491,000 ; 1.906,000 ;08/12/2020;07/01/2021;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;272085880;12;2020;08/12/2020;22/12/2020; 1.360,82 ;VERMELHA;32; 77.666,000 ; 79.585,000 ; 1.919,000 ;06/11/2020;08/12/2020;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;264040541;11;2020;23/11/2020;23/11/2020; 1.303,93 ;VERDE;30; 1.887,000 ; 77.666,000 ; 77.666,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
L5843438;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;BARRA FUNDA;AV MQ DE SAO VICENTE 446 CJ 208 - CEP: 01139-000 - SAO PAULO/SP;CAMPINAS;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 201111390;14127195;5,27;;;B3 - COMERCIAL;10%;0%;2%;6;2;256082696;10;2020;22/10/2020;; 1.548,80 ;VERDE;30; 73.555,000 ; 75.779,000 ; 75.779,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
L5843439;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;LEOPOLDINA;AV QUEIROZ FILHO 1700 TOR B AP 512 CEP: 05319-000 - SAO PAULO/SP;SÃO PAULO;SP;J639LT1;61210005;ENEL SP (ELETROPAULO);185934;61.695.227/0001-93;10013582 / 200978431;11474667;5,27;;;B3 - COMERCIAL;18%;0%;2%;8;8;296834701;3;2021;24/03/2021;; 2.202,24 ;Amarela;31; 3.095,000 ; 3.095,000 ; 3.095,000 ;06/02/2021;09/03/2021;;;;;;;;;;;;;;;;0;;
